company,date,numTweets,avgSubj,avgPol,medianTime,sumRetweet,sumFavorite,sumFollowers,numVerified
@intel,2017-11-24,161,0.3408953331003021,0.01245098080404757,2017-11-24 17:03:10,7272,37586,958798,6
@intel,2017-11-23,227,0.3169778178258356,0.0722942292655949,2017-11-23 17:15:17,11728,47718,1030911,8
@intel,2017-11-22,353,0.26455032246108734,0.08122301525984249,2017-11-22 18:01:32,30238,39646,555789,1
@intel,2017-11-21,395,0.25969485999232866,0.09920213892998694,2017-11-21 17:40:53,20200,58197,2279082,12
@intel,2017-11-20,237,0.3165516679757185,0.20536871122314163,2017-11-20 17:44:14,65461,104606,2121522,6
