company,date,avjSubj_std,avgPol_std,medianTime_std,numTweets_over_followers_std,sumRetweets_over_followers_std,sumFavorites_over_sumFollowers_std,sumFollowers_over_followers_std,numVerified_over_followers_std,change_std
@cisco,2017-11-09,0.094192674,0.914873552,-0.762186941,-0.281543308,-0.19203336,-0.174668634,-0.427684926,-0.227971559,-1.016608001
@cisco,2017-11-08,-0.677524539,0.020622505,-0.004498201,-0.173370128,-0.190039015,-0.173465998,-0.332705989,0.225961846,0.624432856
@cisco,2017-11-07,-1.284171862,0.215666278,0.046014382,-0.020382344,-0.189065155,-0.174109886,-0.350725551,0.396186873,0.204679393
@google,2017-11-24,0.716045465,-0.704366895,-0.617384204,-0.64639231,-0.176668261,-0.160040545,-0.601123761,-0.776672383,0.163986477
@google,2017-11-22,-0.455841206,-0.684659237,0.922828629,-0.608900174,-0.152675894,-0.136307202,-0.584120082,-0.723299928,-0.005802172
@google,2017-11-21,-0.163252437,-0.67380957,0.411809668,-0.593361989,-0.179765403,-0.162667945,-0.551258961,-0.671767902,1.190859141
@google,2017-11-20,0.781041117,-1.189041757,0.180714602,-0.61326089,-0.113030187,-0.112652233,-0.581676129,-0.728821216,-0.269749411
@google,2017-11-17,-0.224001202,0.137837363,0.287211964,-0.620228012,-0.174903665,-0.152448769,-0.4666886,-0.734342505,-1.834848616
@google,2017-11-16,2.272440349,1.230025723,-0.488577118,-0.565894489,-0.159010104,-0.142906975,-0.350011028,-0.605512441,1.124415146
@google,2017-11-15,-0.264347208,-0.432979617,0.767923376,-0.610353746,-0.185820379,-0.166691138,-0.570343463,-0.669927473,0.077881454
@google,2017-11-14,-0.314563045,-0.057370655,-0.089527715,-0.61546631,-0.171745995,-0.142610191,-0.576622727,-0.64600189,0.394023465
@google,2017-11-13,-0.124465197,-0.753929655,-0.033542936,-0.629751415,-0.156056531,-0.141170227,-0.552636442,-0.699374345,-0.050135871
@google,2017-11-10,-0.222367306,0.913943876,-1.141031311,-0.616619143,-0.168485555,-0.15366877,-0.590790942,-0.669927473,-0.065331348
@google,2017-11-09,-0.941582589,-0.30406422,0.248064713,-0.600529604,-0.175365583,-0.161100294,-0.544794566,-0.655204037,-0.135414774
@google,2017-11-08,0.432072951,0.717696798,0.096526964,-0.616117911,-0.168060586,-0.15398871,-0.57391413,-0.703055204,0.926740065
@google,2017-11-07,0.604074231,0.587853882,0.450115043,-0.603988103,-0.162956496,-0.143458571,-0.476541535,-0.633118883,0.241250968
@google,2017-11-06,1.549427226,0.508762164,0.475371335,-0.577523066,-0.14808081,-0.131730393,-0.582379588,-0.692012627,-0.901471614
@hp,2017-11-24,0.892546291,-0.031963132,0.762030241,-0.609939176,-0.192823999,-0.174732974,0.037020867,-0.354182015,-1.321498052
@hp,2017-11-22,0.617564014,1.626265742,0.71362235,-0.475229627,-0.1800278,-0.151482106,-0.382457522,-0.652950801,2.018845473
@hp,2017-11-21,-1.329778273,-0.619548415,-1.269417459,-0.556597811,-0.191219514,-0.171523549,-0.527702142,-0.586557737,0.602676015
@hp,2017-11-20,-1.559408538,-0.377516046,1.412800682,-0.515009628,-0.186747664,-0.160488723,-0.473120072,-0.354182015,1.760086256
@hp,2017-11-17,1.280126841,1.654527792,-0.114363068,-0.543940538,-0.190863651,-0.169794634,-0.551954728,-0.45377161,1.360056306
@hp,2017-11-16,1.98707447,1.462289344,0.73214363,-0.477037809,-0.189435858,-0.166341763,-0.293816749,-0.420575079,0.754695673
@hp,2017-11-15,0.161791608,2.870779116,0.492629801,-0.35227326,-0.169400879,-0.125012972,-0.361758683,-0.188199356,0.206683947
@hp,2017-11-14,0.716522276,0.971529241,-1.098095616,-0.559310084,-0.190761976,-0.172908104,-0.544766084,-0.486968142,1.51250882
@hp,2017-11-13,1.299231939,1.190665431,0.194605563,-0.5077769,-0.186603211,-0.16060581,-0.430204603,-0.486968142,-0.470382468
@hp,2017-11-10,-1.174701726,-0.340013375,-0.18129224,-0.602706449,-0.192499134,-0.174366189,-0.553730446,-0.652950801,-0.223639592
@hp,2017-11-09,1.053047623,0.696769286,-0.206548532,-0.580104175,-0.191600796,-0.172901851,-0.386711239,-0.420575079,0.33034303
@hp,2017-11-08,0.091974213,0.281059738,-0.610649193,-0.513201446,-0.186427139,-0.167465191,-0.430135219,-0.486968142,0.390268843
@hp,2017-11-07,1.42482694,-0.107834623,-0.610649193,-0.543036447,-0.191921321,-0.173729436,-0.470759923,-0.121806293,-0.649149577
@hp,2017-11-06,0.596707384,-0.273944472,-0.029754492,-0.519530083,-0.190760116,-0.173268636,-0.493253987,-0.121806293,-0.283344688
@ibm,2017-11-24,-0.145292039,0.122069204,0.06958692,-0.175098158,-0.183295034,-0.168544146,-0.328809805,0.285219163,-0.195201639
@ibm,2017-11-22,-0.370284522,0.12123111,-0.213283543,0.1394186,-0.164478887,-0.143908469,-0.178017988,0.460195956,-0.298510349
@ibm,2017-11-21,0.615476741,-1.366728999,0.50904639,1.569040226,-0.061504762,-0.010885705,1.093837585,1.072614731,0.461905202
@ibm,2017-11-20,-0.005171542,0.192751435,0.265744117,0.399133195,-0.157222678,-0.156393667,0.311198106,0.285219163,-0.213404497
@ibm,2017-11-17,-1.404975288,-0.635300001,-0.374923807,0.651699682,-0.145161129,-0.154226232,0.272057691,1.335079921,-0.547459541
@ibm,2017-11-16,-0.235074131,-0.014448549,-1.300566885,1.268819684,-0.157379533,-0.140133928,0.850765415,2.647405868,-0.304235326
@ibm,2017-11-15,0.057736765,0.072708784,-0.999175141,1.111561305,-0.14373799,-0.117907775,1.731840945,4.747127384,-1.683590601
@ibm,2017-11-14,-0.05354357,0.398865705,1.035219126,1.342683468,-0.104600862,-0.06695487,1.501624242,2.559917472,-0.507422332
@ibm,2017-11-13,-1.109177507,-0.209964471,-1.456734953,1.0186359,-0.131282668,-0.114566266,1.276253282,1.8600103,-0.944486409
@ibm,2017-11-10,0.472324888,-0.159031409,-0.600546676,1.349831576,-0.137352657,-0.132920132,0.588078119,1.685033507,-1.412455159
@ibm,2017-11-09,-0.8300182,-0.32026715,1.048689148,0.551626168,-0.154203206,-0.150068667,0.505734921,-0.064734423,-0.161556116
@ibm,2017-11-08,-0.866508101,0.433457362,0.307416997,1.040080224,-0.081490791,-0.082702018,1.138575318,4.222197005,-1.240180245
@ibm,2017-11-07,-1.377866714,-0.258482262,-0.518463729,0.894735359,-0.155814244,-0.129686596,0.398105605,2.297452282,-0.852774601
@intel,2017-11-24,0.140169315,-1.793335223,-1.061053055,-0.704832788,-0.192532096,-0.174357434,-0.647999603,-0.807543855,0.487199428
@intel,2017-11-22,-1.201054366,-0.82543326,0.413072483,-0.665975791,-0.189344873,-0.174258001,-0.657071088,-0.844698969,-0.945128113
@intel,2017-11-21,-1.242873457,-0.512801527,-0.04406639,-0.655856782,-0.190955832,-0.17398234,-0.617812108,-0.762957718,0.543506328
@intel,2017-11-20,-0.243395993,0.921210638,-0.118151512,-0.688642372,-0.184781228,-0.17187991,-0.621946519,-0.807543855,-0.422344549
@intel,2017-11-17,0.035861084,-0.079042931,0.108313234,-0.652213939,-0.172176804,-0.125392308,-0.626124261,-0.777819763,-2.603311449
@intel,2017-11-16,0.174890548,-0.085573684,-0.752505363,-0.647154434,-0.173564188,-0.130545015,-0.474273918,-0.762957718,-0.043068945
@intel,2017-11-15,-0.955006343,-0.115435763,0.546930827,-0.613964083,-0.167434272,-0.115423132,-0.48534041,-0.666354422,0.10142607
@intel,2017-11-14,-0.264039867,0.091557325,0.223229359,-0.65383298,-0.174052278,-0.147105588,-0.616985068,-0.770388741,0.357841108
@intel,2017-11-13,1.413464581,1.800144429,0.630276588,-0.668809114,-0.188507057,-0.169206754,-0.623481997,-0.777819763,1.31669473
@intel,2017-11-10,-0.294880969,0.186264378,-0.004498201,-0.670630536,-0.190785965,-0.172606109,-0.577789047,-0.748095672,-1.408276822
@intel,2017-11-09,1.195645971,0.346679594,0.500627626,-0.644523491,-0.188932696,-0.170124965,-0.414412863,-0.517733966,0.610183068
@intel,2017-11-08,2.482734192,1.438939875,0.727934248,-0.635416383,-0.184948597,-0.171790565,-0.4260246,-0.584613171,0.124177546
@intel,2017-11-07,2.741558159,2.68722587,1.51087928,-0.547785761,-0.168826791,-0.162373918,-0.456209303,-0.339389418,0.123792758
@intel,2017-11-06,-0.610752532,-0.123323622,0.399602461,-0.639463987,-0.189478934,-0.169097764,-0.553926442,-0.629199308,0.180452997
@microsoft,2017-11-24,0.665578406,-0.355256911,-0.364400352,-0.673468741,-0.192634435,-0.175151962,-0.618364649,-0.779289833,0.293778881
@microsoft,2017-11-22,0.462630054,0.09803816,-0.226753565,-0.644995875,-0.192281065,-0.174694272,-0.613705091,-0.685026099,-1.224693365
@microsoft,2017-11-21,0.088528195,-0.38431231,0.220282792,-0.627608755,-0.191266966,-0.173361198,-0.578536833,-0.676456668,1.449947397
@microsoft,2017-11-20,0.5947168,-0.147323171,-0.354297836,-0.618623466,-0.190961209,-0.173595679,-0.362461478,-0.637894232,0.106070301
@microsoft,2017-11-17,-0.096894397,-0.162945609,0.158825816,-0.606837566,-0.189102015,-0.170354893,-0.539362361,-0.646463662,-1.486264196
@microsoft,2017-11-16,-0.052499678,-0.25801374,-0.375344745,-0.576030858,-0.187349489,-0.172278385,-0.45775677,-0.590762365,-0.352470514
@microsoft,2017-11-15,0.11871019,-0.077662178,-0.468793023,-0.586883221,-0.189381447,-0.173630886,-0.391491429,-0.612185941,-1.323633839
@microsoft,2017-11-14,-0.061367768,0.151760544,-0.577816014,-0.583499151,-0.188860754,-0.172725833,-0.432976569,-0.560769358,-0.915610327
@microsoft,2017-11-13,0.022196179,0.380156389,-0.194762262,-0.610104944,-0.188782174,-0.171832051,-0.297958746,-0.676456668,-0.41336881
@microsoft,2017-11-10,-0.254513435,-0.23702736,-0.534880319,-0.612905554,-0.189165712,-0.171725123,-0.450360304,-0.620755371,0.02453418
@microsoft,2017-11-09,0.245099475,-0.152987427,-0.055010784,-0.579881697,-0.182964213,-0.163007985,-0.510925376,-0.642178947,-0.131567481
@microsoft,2017-11-08,-0.640575127,-0.087587704,-0.433855154,-0.435300216,-0.122642779,-0.018140127,-0.52756498,-0.556484643,0.552954674
@microsoft,2017-11-07,0.042023217,-0.275757873,-0.080267075,-0.517568129,-0.188150333,-0.163487161,-0.466389304,-0.586477649,-0.872514808
@microsoft,2017-11-06,0.088129824,0.030057813,0.727934248,-0.592017673,-0.18912122,-0.167679283,-0.357185682,-0.505068061,0.319299315
@oracle,2017-11-24,-1.102202136,-0.253596024,-2.360068306,-0.59084368,-0.191736904,-0.174949119,-0.611492285,-0.852129991,0.24768856
@oracle,2017-11-22,1.307049003,0.960071802,1.011646587,-0.345160556,-0.185594281,-0.174348506,-0.455798169,-0.698362507,-0.046530719
@oracle,2017-11-21,2.146867218,0.626707921,0.86684385,-0.403789483,-0.186336143,-0.173886726,-0.316511726,-0.59585085,-1.088849541
@oracle,2017-11-20,-1.342425996,-1.044758371,0.211864028,-0.452646922,-0.189203084,-0.174163062,-0.458552163,-0.59585085,-0.153826087
@oracle,2017-11-17,2.59855772,-5.249283559,-0.679683056,-0.212547506,-0.182192242,-0.173360358,-0.276755036,-0.339571709,-0.260724509
@oracle,2017-11-16,0.220862985,0.38665993,0.808333442,-0.430312093,-0.192034606,-0.175278058,-0.271489563,-0.339571709,0.139442635
@oracle,2017-11-15,-0.778989112,0.33685318,-0.571081003,-0.407977264,-0.190897402,-0.175029356,-0.426636079,-0.442083366,-0.261118
@oracle,2017-11-14,0.093985694,0.096818912,-0.285263973,-0.197192311,-0.178466655,-0.173963634,-0.326028205,-0.339571709,-0.418926873
@oracle,2017-11-13,0.050334403,0.717126757,-1.255526498,-0.414956898,-0.187328803,-0.172511043,-0.540980387,-0.442083366,0.699336875
@oracle,2017-11-10,-1.072921933,0.019287045,-1.141031311,-0.491732874,-0.191312845,-0.174549265,-0.529325053,-0.390827537,0.754396499
@oracle,2017-11-10,-1.072921933,0.019287045,-1.141031311,-0.491732874,-0.19126977,-0.17452829,-0.529236865,-0.390827537,0.754396499
@oracle,2017-11-09,-0.466374553,0.276589056,1.914979941,-0.486149167,-0.18766671,-0.174725054,0.041504363,-0.237060053,-2.450012733
@oracle,2017-11-08,-0.092758,0.193159712,-0.610649193,-0.48894102,-0.191840286,-0.175217797,-0.585542981,-0.698362507,0.445721244
@oracle,2017-11-07,-1.306775005,0.187383632,-1.090518728,-0.504296215,-0.192572576,-0.175553394,-0.06345792,0.019219089,0.055295034
@oracle,2017-11-06,-0.879657574,0.080489348,-0.484367736,-0.512671777,-0.191500465,-0.173107994,-0.495865223,-0.698362507,0.68337322
@xerox,2017-11-24,-0.071979033,-0.849487612,-3.460400732,-0.697728724,-0.193184107,-0.175918449,-0.643416141,-0.669974663,0.03753792
@xerox,2017-11-22,0.570471349,0.975432155,-1.004647338,-0.454644172,-0.192677225,-0.175590703,1.344475125,-0.487819335,-0.239104514
@xerox,2017-11-21,0.340583882,0.571334725,1.727241509,-0.281012348,-0.190945662,-0.175710206,-0.598711303,-0.852129991,-0.969431227
@xerox,2017-11-20,-3.574096758,-0.898551361,-2.641675955,-0.489370536,-0.192721449,-0.175714939,-0.602945575,-0.123508679,0.545735667
@xerox,2017-11-17,-1.134129249,1.185406303,-1.938288241,-0.434800535,-0.192547953,-0.176050967,-0.645606662,-0.487819335,0.642236806
@xerox,2017-11-16,2.089766285,3.346905693,0.858004149,-0.33558235,-0.190483005,-0.175885319,-0.627513069,-0.852129991,-0.28545593
@xerox,2017-11-15,0.009353969,-0.448797373,-1.16460385,-0.439761444,-0.192741861,-0.175745702,-0.550496113,-0.669974663,1.024345576
@xerox,2017-11-14,-2.282660593,-0.04816005,-1.578386089,-0.375269624,-0.192928965,-0.175885319,-0.518134336,-0.487819335,-0.425941455
@xerox,2017-11-13,0.222557343,1.521986124,-0.860686477,-0.588588721,-0.191932211,-0.175013303,-0.624244944,0.058646649,-4.021948746
@xerox,2017-11-10,-1.06729164,-0.465057177,0.374346169,-0.380230533,-0.191704284,-0.174606284,1.37653067,-0.487819335,-0.234925651
@xerox,2017-11-09,0.04585726,-0.20825229,1.409854114,-0.405035079,-0.191901594,-0.175510246,-0.351020752,0.422957305,0.754800695
@xerox,2017-11-08,-1.02156494,0.654489083,1.384597823,-0.419917807,-0.191826752,-0.17579303,-0.639142142,-0.852129991,3.470729578
@xerox,43046,0.113588633,1.72124087,2.521130933,-0.360386896,-0.190615679,-0.175477116,-0.638400014,-0.852129991,-2.571047955
@xerox,43045,-2.642603615,-0.513185026,-0.18129224,-0.52905781,-0.192187353,-0.175464101,-0.561927102,-0.487819335,0.170192868
