company,date,avjSubj_std,avgPol_std,medianTime_std,numTweets_over_followers_std,sumRetweets_over_followers_std,sumFavorites_over_sumFollowers_std,sumFollowers_over_followers_std,numVerified_over_followers_std,change_std
@google,2017-11-06,1.464241666,0.302971249,0.565921213,-0.688962212,-0.125869052,-0.100641624,-0.71358935,-0.695751322,-0.74418154
@hp,2017-11-17,1.200708946,1.387961222,-0.133118202,-0.64406691,-0.178839124,-0.190389535,-0.672630961,-0.475167884,1.490344756
@hp,2017-11-16,1.892515724,1.205919815,0.87028527,-0.554627003,-0.177071352,-0.182248352,-0.325121852,-0.444431761,0.892211856
@hp,2017-11-15,0.106325341,2.53969807,0.58637847,-0.387833663,-0.152265746,-0.084803279,-0.416586273,-0.229278901,0.350743143
@hp,2017-11-14,0.649175222,0.741191446,-1.299181809,-0.664613916,-0.178713238,-0.197730479,-0.662953503,-0.505904006,1.640977056
@hp,2017-11-13,1.219404866,0.94870384,0.233116581,-0.595721015,-0.17356421,-0.168724115,-0.508729168,-0.505904006,-0.318239404
@IBM,2017-11-17,-1.426885767,-0.78040562,-0.441972876,0.954342477,-0.122254152,-0.153682339,0.436666564,1.18110033,-0.394396212
@IBM,2017-11-16,-0.282040638,-0.192486429,-1.539180352,1.779348518,-0.13738194,-0.120455487,1.215731335,2.396161343,-0.154075984
@IBM,2017-11-15,0.004499063,-0.109952244,-1.181926804,1.569115319,-0.120492143,-0.068050638,2.40184805,4.340258962,-1.516962379
@IBM,2017-11-14,-0.104397957,0.198904106,1.229534648,1.878094415,-0.072035883,0.052086181,2.09192697,2.315157275,-0.354837029
@IBM,2017-11-13,-1.137423152,-0.377631462,-1.724293573,1.44488661,-0.105071023,-0.060172023,1.788529301,1.667124735,-0.786682758
@IBM,2017-11-10,0.410207862,-0.329400079,-0.70941408,1.88765047,-0.112586366,-0.10344679,0.862097869,1.5051166,-1.249064172
@IBM,2017-11-09,-0.86424266,-0.482083278,1.245501287,0.820557714,-0.133449281,-0.143879627,0.751246256,-0.11496475,-0.013100299
@IBM,2017-11-08,-0.899951049,0.231660893,0.366837183,1.473554773,-0.04342296,0.014957538,1.603185219,3.854234557,-1.078846143
@IBM,2017-11-07,-1.400357783,-0.423575689,-0.612117373,1.279248331,-0.135443932,-0.095822756,0.606354102,2.072145073,-0.696065947
@intel,2017-11-17,-0.016908101,-0.253654485,0.130830299,-0.788813814,-0.15570266,-0.085697679,-0.772479067,-0.775198739,-2.425702175
@intel,2017-11-16,0.119143739,-0.259838823,-0.889537726,-0.78204994,-0.157420402,-0.097846738,-0.568055922,-0.761438216,0.103972188
@intel,2017-11-15,-0.986553905,-0.288116907,0.650743983,-0.737678927,-0.149830861,-0.062192344,-0.582953795,-0.671994812,0.246741998
@intel,2017-11-14,-0.310386008,-0.0921035,0.267045689,-0.790978254,-0.158024713,-0.136893277,-0.760175751,-0.768318477,0.500095556
@intel,2017-11-13,1.331190963,1.525853813,0.749537562,-0.810999321,-0.17592139,-0.189003431,-0.768922012,-0.775198739,1.447500898
@intel,2017-11-10,-0.340566579,-0.00242006,-0.002890302,-0.813434316,-0.17874294,-0.197018435,-0.707409497,-0.747677692,-1.244935723
@intel,2017-11-09,1.118037421,0.149486139,0.595858661,-0.778532726,-0.176448379,-0.19116839,-0.487470097,-0.534389576,0.749424667
@intel,2017-11-08,2.377559793,1.183808888,0.865295695,-0.766357753,-0.171515607,-0.195095544,-0.503101986,-0.596311932,0.269221831
@intel,2017-11-07,2.630840471,2.365881168,1.793356589,-0.649207455,-0.15155496,-0.172892963,-0.543737074,-0.369263293,0.268841637
@intel,2017-11-06,-0.649673053,-0.295586365,0.476108869,-0.771768852,-0.177124685,-0.188746454,-0.67528531,-0.637593503,0.324825379
@microsoft,2017-11-17,-0.146820329,-0.333106655,0.190705196,-0.728151737,-0.176658016,-0.191710516,-0.655678932,-0.653578285,-1.321991962
@microsoft,2017-11-16,-0.103376421,-0.42313202,-0.442471833,-0.686967332,-0.174488188,-0.196245727,-0.545820296,-0.60200537,-0.201735266
@microsoft,2017-11-15,0.064166608,-0.252346973,-0.553240392,-0.701475475,-0.177003984,-0.199434654,-0.456612929,-0.621841107,-1.161303338
@microsoft,2017-11-14,-0.112054582,-0.035093682,-0.682470376,-0.69695143,-0.176359307,-0.197300718,-0.512460829,-0.574235339,-0.758151443
@microsoft,2017-11-13,-0.030280342,0.181187201,-0.228419079,-0.73251978,-0.176262016,-0.19519336,-0.330697868,-0.681348317,-0.261906464
@microsoft,2017-11-10,-0.301063606,-0.403258835,-0.631576714,-0.736263817,-0.17673688,-0.194941243,-0.535863067,-0.629775401,0.170768162
@microsoft,2017-11-09,0.187848985,-0.323676691,-0.062765199,-0.692115383,-0.169058712,-0.174387967,-0.617396648,-0.649611138,0.016530285
@microsoft,2017-11-08,-0.678856931,-0.261746012,-0.511826922,-0.498829483,-0.094373848,0.167181641,-0.639797126,-0.570268191,0.692879553
@microsoft,2017-11-07,-0.010877944,-0.439934938,-0.092702647,-0.608810564,-0.175479724,-0.175517767,-0.55744154,-0.598038223,-0.715570466
@microsoft,2017-11-06,0.034241188,-0.150340849,0.865295695,-0.708339542,-0.176681794,-0.185401958,-0.410430033,-0.522662423,0.462013934
@oracle,2017-11-17,2.490902704,-5.149646393,-0.803218084,-0.201039213,-0.168102923,-0.198796803,-0.302153124,-0.369432073,-0.111084666
@oracle,2017-11-16,0.164131574,0.18734577,0.960596572,-0.492161036,-0.1802889,-0.203318358,-0.295064669,-0.369432073,0.284304662
@oracle,2017-11-15,-0.814306473,0.140180954,-0.674487057,-0.462302388,-0.178880912,-0.202731969,-0.503925169,-0.46434593,-0.11147346
@oracle,2017-11-14,0.039971642,-0.087121006,-0.335694935,-0.180511392,-0.163490219,-0.200219209,-0.368485383,-0.369432073,-0.267398166
@oracle,2017-11-13,-0.002744761,0.500283412,-1.485791903,-0.471633215,-0.174462576,-0.196794288,-0.657857142,-0.46434593,0.837514017
@oracle,2017-11-10,-1.101944071,-0.160540296,-1.350075471,-0.57427232,-0.179395278,-0.20160001,-0.642166561,-0.416889001,0.891916254
@xerox,2017-11-17,-1.161840497,0.943723676,-2.295100919,-0.498161476,-0.180924483,-0.205140723,-0.798706559,-0.506692112,0.781095697
@xerox,2017-11-16,1.993008166,2.990569129,1.019473553,-0.365520172,-0.17836784,-0.20475016,-0.774348699,-0.844001357,-0.135520805
@xerox,2017-11-15,-0.042847507,-0.603795782,-1.378017089,-0.504793541,-0.181164563,-0.20442097,-0.670667351,-0.675346735,1.158642261
@xerox,2017-11-14,-2.285773496,-0.224409747,-1.868492282,-0.418576694,-0.181396219,-0.20475016,-0.627101456,-0.506692112,-0.274328997
@xerox,2017-11-13,0.165789643,1.262450055,-1.017769796,-0.703755497,-0.180162123,-0.20269412,-0.769949102,-0.000728244,-3.827401582
@xerox,2017-11-10,-1.096434363,-0.619193105,0.44617142,-0.425208759,-0.179879924,-0.201734449,1.923524181,-0.506692112,-0.085593835
@xerox,2017-11-09,-0.007126016,-0.376010102,1.673606796,-0.458369085,-0.180124216,-0.203865812,-0.402130714,0.336581001,0.892315625
@xerox,2017-11-08,-1.051687002,0.440968272,1.643669348,-0.478265281,-0.180031553,-0.20453256,-0.790003928,-0.844001357,3.57581754
@xerox,2017-11-07,0.05915474,1.451135592,2.990854516,-0.398680498,-0.178532105,-0.203787699,-0.789004863,-0.844001357,-2.393823892
@xerox,2017-11-06,-2.63800754,-0.664768076,-0.21245244,-0.624170715,-0.180478018,-0.203757012,-0.686055915,-0.506692112,0.314687751
