mean,,,0.332916628,0.139872266,,,,,,0.739707015,0.762283752,291.7551911,763.5625599,6223.17394,0.023989951,outliers exist?,,,,,,,,,,0.000767337,,sigma,6,
sd,,,0.056921908,0.071052686,,,,,,0.027495899,1.033722829,1507.456977,4334.196498,9294.123881,0.028152924,0,0,0,1,1,1,1,0,,,0.007639584,,count,2,2%
company,date,numTweets,avgSubj,avgPol,medianDate,sumRetweet,sumFavorite,sumFollowers,numVerified,medianTime,numTweets_over_followers,sumRetweets_over_followers,sumFavorites_over_sumFollowers,sumFollowers_over_followers,numVerified_over_followers,avjSubj_std,avgPol_std,medianTime_std,numTweets_over_followers_std,sumRetweets_over_followers_std,sumFavorites_over_sumFollowers_std,sumFollowers_over_followers_std,numVerified_over_followers_std,open,close,change,categorical,change_std,outlier?,
@apple,2017-11-15,4137,0.434610348,0.043181579,2017-11-15 17:26,8286839,12393491,21339523,71,0.726840278,2.721710526,5451.867763,8153.6125,14039.15987,0.046710526,1.786547992,-1.360830844,-0.467951147,1.895504984,3.423057938,1.705056507,0.840959947,0.807041401,169.97,169.08,-0.005236218,DOWN,-0.785848448,0,
@apple,2017-11-14,5034,0.468177563,0.016061838,2017-11-14 17:50,14856364,22530685,10196381,74,0.743194444,3.311842105,9773.923684,14822.81908,6708.145395,0.048684211,2.376254408,-1.742515786,0.126834514,2.466384877,6.290175201,3.243797674,0.052180438,0.877147235,173.04,171.34,-0.009824318,DOWN,-1.386417801,1,
@apple,2017-11-13,2719,0.358628856,0.085777491,2017-11-13 17:46,305248,749550,12309559,51,0.740428241,1.788815789,200.8210526,493.125,8098.394079,0.033552632,0.451710569,-0.76133328,0.026230287,0.993043791,-0.060322875,-0.062396239,0.201764057,0.339669178,173.5,173.97,0.002708934,UP,0.254149547,0,
@apple,2017-11-10,3921,0.352865393,0.039023678,2017-11-10 17:37,791839,3699189,13159050,92,0.734027778,2.579605263,520.9467105,2433.676974,8657.269737,0.060526316,0.35045847,-1.419349402,-0.206548532,1.758035578,0.152038514,0.385334263,0.261896208,1.297782236,175.11,174.67,-0.002512706,DOWN,-0.429348419,0,
@apple,2017-11-09,5110,0.361070125,-0.003690896,2017-11-09 17:54,2048398,8139930,28139389,111,0.745833333,3.361842105,1347.630263,5355.217105,18512.75592,0.073026316,0.494598614,-2.020517019,0.222808421,2.514753742,0.700434631,1.059401563,1.322295909,1.741785848,175.11,175.88,0.004397236,UP,0.475143562,0,
@apple,2017-11-08,5265,0.354070433,0.027059727,2017-11-08 17:46,514778,2087645,22195279,126,0.740277778,3.463815789,338.6697368,1373.450658,14602.15724,0.082894737,0.371628526,-1.587730805,0.02075809,2.61340077,0.031121648,0.140715378,0.901535573,2.092315016,174.66,176.24,0.009046147,UP,1.083672885,0,
@apple,2017-11-07,6694,0.371067241,-0.000976041,2017-11-07 17:46,4442321,15890951,23510008,110,0.740277778,4.403947368,2922.579605,10454.57303,15467.11053,0.072368421,0.670227232,-1.982307978,0.02075809,3.522862718,1.745206964,2.235941649,0.994600105,1.718417237,173.91,174.81,0.005175091,UP,0.57696253,0,
@apple,2017-11-06,10889,0.312493483,-0.008232217,2017-11-06 18:32,20697473,71484935,105148488,147,0.772222222,7.163815789,13616.75855,47029.5625,69176.63684,0.096710526,-0.358792354,-2.084431858,1.182547492,6.192696781,8.839392145,10.67464291,6.773469313,2.58305585,172.36,174.25,0.010965421,UP,1.334900498,1,
@cisco,2017-11-24,95,0.201679957,0.158637028,2017-11-24 17:23,998,983,472958,5,0.72443287,0.151757188,1.594249201,1.57028754,755.5239617,0.00798722,-2.305556436,0.264096455,-0.55550629,-0.590609539,-0.19248373,-0.175809351,-0.588291059,-0.568421613,36.41,36.49,0.002197199,UP,0.187164858,0,
@cisco,2017-11-22,324,0.378663954,0.251694288,2017-11-22 18:02,11725,6200,844169,7,0.751597222,0.517571885,18.73003195,9.904153355,1348.51278,0.011182109,0.803685748,1.573790217,0.432435639,-0.236728705,-0.181116386,-0.173886534,-0.524488507,-0.454938262,36.7,36.45,-0.006811989,DOWN,-0.992112425,0,
@cisco,2017-11-21,318,0.316489649,0.182818778,2017-11-21 17:54,8180,12781,1067810,12,0.745856481,0.50798722,13.06709265,20.41693291,1705.766773,0.019169329,-0.288587989,0.604431928,0.223650298,-0.246000692,-0.184873003,-0.171460991,-0.486049812,-0.171229883,36.75,36.65,-0.002721088,DOWN,-0.456625054,0,
@cisco,2017-11-20,299,0.309763847,0.14716138,2017-11-20 16:48,3526,4488,6691159,15,0.700590278,0.477635783,5.632587859,7.169329073,10688.7524,0.023961661,-0.406746399,0.10258745,-1.42263896,-0.275361984,-0.189804822,-0.174517522,0.480473309,-0.001004856,35.93,36.5,0.01586418,UP,1.976134267,0,
@cisco,2017-11-17,299,0.351420813,0.179707744,2017-11-17 17:30,1623,3688,2477109,13,0.729641204,0.477635783,2.592651757,5.891373802,3957.043131,0.020766773,0.3250802,0.560647042,-0.366084105,-0.275361984,-0.191821421,-0.174812376,-0.243824037,-0.114488208,35.9,35.9,0,DOWN,-0.100442244,0,
@cisco,2017-11-16,367,0.35762754,0.181927066,2017-11-16 16:57,2756,5985,2446737,18,0.706921296,0.586261981,4.402555911,9.560702875,3908.525559,0.028753994,0.434119536,0.591881914,-1.19238577,-0.170279466,-0.190620787,-0.173965776,-0.249044279,0.169220171,36.04,35.88,-0.004439512,DOWN,-0.681561812,0,
@cisco,2017-11-15,362,0.33900414,0.201432725,2017-11-15 17:30,2867,6509,3860212,21,0.729351852,0.57827476,4.579872204,10.39776358,6166.472843,0.033546326,0.106944964,0.866405793,-0.37660756,-0.178006121,-0.190503161,-0.173772647,-0.006100747,0.339445198,33.97,34.11,0.004121283,UP,0.439022153,0,
@cisco,2017-11-14,322,0.326441489,0.175343867,2017-11-14 17:25,1315,2392,5578478,29,0.726354167,0.514376997,2.100638978,3.821086262,8911.306709,0.046325879,-0.113754784,0.499229559,-0.485630551,-0.239819367,-0.192147807,-0.175290039,0.289229281,0.793378603,33.86,34.04,0.005316007,UP,0.595408106,0,
@cisco,2017-11-13,196,0.264937274,0.173433124,2017-11-13 18:16,840,1515,1126647,18,0.761678241,0.313099042,1.341853035,2.420127796,1799.755591,0.028753994,-1.194256436,0.472337645,0.799072802,-0.434531092,-0.192651162,-0.175613273,-0.475937098,0.169220171,33.86,33.95,0.002658004,UP,0.247482931,0,
@cisco,2017-11-10,318,0.302676563,0.022111717,2017-11-10 17:51,5095,5580,4078743,17,0.74375,0.50798722,8.138977636,8.913738019,6515.563898,0.02715655,-0.531255302,-1.657369411,0.147039547,-0.246000692,-0.188142161,-0.174115046,0.031459658,0.112478495,34.06,33.99,-0.002055197,DOWN,-0.369461703,0,
@cisco,2017-11-09,295,0.338278255,0.204876489,2017-11-09 17:15,1423,4078,1407384,11,0.71875,0.471246006,2.273162939,6.514376997,2248.217252,0.017571885,0.094192674,0.914873552,-0.762186941,-0.281543308,-0.19203336,-0.174668634,-0.427684926,-0.227971559,34.29,34.05,-0.006999125,DOWN,-1.016608001,0,
@cisco,2017-11-08,365,0.294350639,0.14133755,2017-11-08 17:45,3305,7341,1959983,19,0.739583333,0.583067093,5.279552716,11.72683706,3130.963259,0.030351438,-0.677524539,0.020622505,-0.004498201,-0.173370128,-0.190039015,-0.173465998,-0.332705989,0.225961846,34.31,34.5,0.005537744,UP,0.624432856,0,
@cisco,2017-11-07,464,0.259819116,0.155195934,2017-11-07 17:47,4224,5594,1855143,22,0.740972222,0.741214058,6.747603834,8.936102236,2963.48722,0.03514377,-1.284171862,0.215666278,0.046014382,-0.020382344,-0.189065155,-0.174109886,-0.350725551,0.396186873,34.32,34.4,0.002331002,UP,0.204679393,0,
@google,2017-11-24,1816,0.373675302,0.089825106,2017-11-24 17:20,490903,1349367,12279726,41,0.722731481,0.094093264,25.4353886,69.9153886,636.2552332,0.002124352,0.716045465,-0.704366895,-0.617384204,-0.64639231,-0.176668261,-0.160040545,-0.601123761,-0.776672383,1054.39,1056.52,0.002020125,UP,0.163986477,0,
@google,2017-11-22,2564,0.306969277,0.091225388,2017-11-22 18:21,1188935,3334661,15329788,70,0.765081019,0.132849741,61.60284974,172.7803627,794.2895337,0.003626943,-0.455841206,-0.684659237,0.922828629,-0.608900174,-0.152675894,-0.136307202,-0.584120082,-0.723299928,1051.16,1051.92,0.000723011,UP,-0.005802172,0,
@google,2017-11-21,2874,0.323623988,0.091996286,2017-11-21 18:01,400795,1129585,21224304,98,0.751030093,0.148911917,20.76658031,58.52772021,1099.70487,0.00507772,-0.163252437,-0.67380957,0.411809668,-0.593361989,-0.179765403,-0.162667945,-0.551258961,-0.671767902,1040.04,1050.3,0.009865005,UP,1.190859141,0,
@google,2017-11-20,2477,0.377374979,0.055387655,2017-11-20 17:52,2342384,5313399,15768176,67,0.744675926,0.128341969,121.3670466,275.3056477,817.0039378,0.003471503,0.781041117,-1.189041757,0.180714602,-0.61326089,-0.113030187,-0.112652233,-0.581676129,-0.728821216,1036,1034.66,-0.001293436,DOWN,-0.269749411,0,
@google,2017-11-17,2338,0.320166053,0.149665981,2017-11-17 17:56,542242,1984419,36394247,64,0.747604167,0.121139896,28.09544041,102.8196373,1885.71228,0.003316062,-0.224001202,0.137837363,0.287211964,-0.620228012,-0.174903665,-0.152448769,-0.4666886,-0.734342505,1049.8,1035.89,-0.013250143,DOWN,-1.834848616,0,
@google,2017-11-16,3422,0.462268268,0.227268897,2017-11-16 17:25,1004648,2782590,57323472,134,0.726273148,0.177305699,52.05430052,144.1756477,2970.128083,0.006943005,2.272440349,1.230025723,-0.488577118,-0.565894489,-0.159010104,-0.142906975,-0.350011028,-0.605512441,1038.75,1048.47,0.009357401,UP,1.124415146,0,
@google,2017-11-15,2535,0.317869481,0.109107901,2017-11-15 18:15,224632,793045,17800991,99,0.760821759,0.13134715,11.63896373,41.09041451,922.3311399,0.005129534,-0.264347208,-0.432979617,0.767923376,-0.610353746,-0.185820379,-0.166691138,-0.570343463,-0.669927473,1035,1036.41,0.001362319,UP,0.077881454,0,
@google,2017-11-14,2433,0.3150111,0.135795926,2017-11-14 17:41,634111,2807416,16674638,112,0.73724537,0.126062176,32.85549223,145.4619689,863.9708808,0.005803109,-0.314563045,-0.057370655,-0.089527715,-0.61546631,-0.171745995,-0.142610191,-0.576622727,-0.64600189,1037.72,1041.64,0.003777512,UP,0.394023465,0,
@google,2017-11-13,2148,0.325831832,0.086303538,2017-11-13 17:43,1090579,2927869,20977216,83,0.738784722,0.111295337,56.50668394,151.703057,1086.902383,0.004300518,-0.124465197,-0.753929655,-0.033542936,-0.629751415,-0.156056531,-0.141170227,-0.552636442,-0.699374345,1040.8,1041.2,0.00038432,UP,-0.050135871,0,
@google,2017-11-10,2410,0.320259057,0.204810433,2017-11-10 17:00,728970,1882366,14133192,99,0.708333333,0.124870466,37.77046632,97.5319171,732.2897409,0.005129534,-0.222367306,0.913943876,-1.141031311,-0.616619143,-0.168485555,-0.15366877,-0.590790942,-0.669927473,1043.87,1044.15,0.000268233,UP,-0.065331348,0,
@google,2017-11-09,2731,0.279319951,0.118267686,2017-11-09 17:55,528803,1260719,22383865,107,0.746527778,0.141502591,27.39911917,65.32222798,1159.785751,0.005544041,-0.941582589,-0.30406422,0.248064713,-0.600529604,-0.175365583,-0.161100294,-0.544794566,-0.655204037,1048,1047.72,-0.000267176,DOWN,-0.135414774,0,
@google,2017-11-08,2420,0.357511045,0.190866551,2017-11-08 17:49,741334,1855603,17160497,81,0.742361111,0.125388601,38.41108808,96.14523316,889.1449223,0.004196891,0.432072951,0.717696798,0.096526964,-0.616117911,-0.168060586,-0.15398871,-0.57391413,-0.703055204,1050.05,1058.29,0.007847245,UP,0.926740065,0,
@google,2017-11-07,2662,0.367301686,0.181640863,2017-11-07 18:03,889832,2736449,34626861,119,0.752083333,0.137927461,46.10528497,141.7849223,1794.137876,0.006165803,0.604074231,0.587853882,0.450115043,-0.603988103,-0.162956496,-0.143458571,-0.476541535,-0.633118883,1049.65,1052.39,0.002610394,UP,0.241250968,0,
@google,2017-11-06,3190,0.421112982,0.176021184,2017-11-06 18:04,1322624,3717511,15641992,87,0.752777778,0.165284974,68.52974093,192.6171503,810.4659067,0.004507772,1.549427226,0.508762164,0.475371335,-0.577523066,-0.14808081,-0.131730393,-0.582379588,-0.692012627,1049.1,1042.68,-0.006119531,DOWN,-0.901471614,0,
@hp,2017-11-24,141,0.383722066,0.137601199,2017-11-24 18:15,1157,6672,7026958,15,0.760659722,0.131775701,1.081308411,6.235514019,6567.250467,0.014018692,0.892546291,-0.031963132,0.762030241,-0.609939176,-0.192823999,-0.174732974,0.037020867,-0.354182015,21.44,21.24,-0.009328358,DOWN,-1.321498052,0,
@hp,2017-11-22,290,0.36806955,0.255422815,2017-11-22 18:13,21797,114500,2855366,6,0.759328704,0.271028037,20.37102804,107.0093458,2668.566355,0.005607477,0.617564014,1.626265742,0.71362235,-0.475229627,-0.1800278,-0.151482106,-0.382457522,-0.652950801,21,21.34,0.016190476,UP,2.018845473,0,
@hp,2017-11-21,200,0.257223112,0.095851687,2017-11-21 16:54,3745,21556,1410950,8,0.704803241,0.186915888,3.5,20.14579439,1318.64486,0.007476636,-1.329778273,-0.619548415,-1.269417459,-0.556597811,-0.191219514,-0.171523549,-0.527702142,-0.586557737,22.34,22.46,0.005371531,UP,0.602676015,0,
@hp,2017-11-20,246,0.244152119,0.113048736,2017-11-20 18:41,10958,72731,1953753,15,0.778553241,0.229906542,10.2411215,67.9728972,1825.937383,0.014018692,-1.559408538,-0.377516046,1.412800682,-0.515009628,-0.186747664,-0.160488723,-0.473120072,-0.354182015,21.81,22.12,0.014213663,UP,1.760086256,0,
@hp,2017-11-17,214,0.40578389,0.25743091,2017-11-17 17:40,4319,29574,1169765,12,0.7365625,0.2,4.036448598,27.63925234,1093.238318,0.011214953,1.280126841,1.654527792,-0.114363068,-0.543940538,-0.190863651,-0.169794634,-0.551954728,-0.45377161,21.51,21.75,0.011157601,UP,1.360056306,0,
@hp,2017-11-16,288,0.446024698,0.243771851,2017-11-16 18:14,6622,45587,3736873,13,0.759837963,0.269158879,6.188785047,42.6046729,3492.404673,0.012149533,1.98707447,1.462289344,0.73214363,-0.477037809,-0.189435858,-0.166341763,-0.293816749,-0.420575079,21.43,21.57,0.006532898,UP,0.754695673,0,
@hp,2017-11-15,426,0.342126115,0.343848833,2017-11-15 18:04,38938,237253,3061210,20,0.753252315,0.398130841,36.39065421,221.7317757,2860.943925,0.018691589,0.161791608,2.870779116,0.492629801,-0.35227326,-0.169400879,-0.125012972,-0.361758683,-0.188199356,21.31,21.36,0.002346316,UP,0.206683947,0,
@hp,2017-11-14,197,0.373702443,0.208902028,2017-11-14 17:01,4483,15135,1241254,11,0.709513889,0.18411215,4.189719626,14.14485981,1160.050467,0.010280374,0.716522276,0.971529241,-1.098095616,-0.559310084,-0.190761976,-0.172908104,-0.544766084,-0.486968142,21.1,21.36,0.012322275,UP,1.51250882,0,
@hp,2017-11-13,254,0.406871389,0.224472243,2017-11-13 17:52,11191,72188,2380535,11,0.74505787,0.237383178,10.4588785,67.46542056,2224.799065,0.010280374,1.299231939,1.190665431,0.194605563,-0.5077769,-0.186603211,-0.16060581,-0.430204603,-0.486968142,21.23,21.17,-0.002826189,DOWN,-0.470382468,0,
@hp,2017-11-10,149,0.266050365,0.115713402,2017-11-10 17:38,1681,8373,1152106,6,0.734722222,0.139252336,1.571028037,7.825233645,1076.734579,0.005607477,-1.174701726,-0.340013375,-0.18129224,-0.602706449,-0.192499134,-0.174366189,-0.553730446,-0.652950801,21.25,21.23,-0.000941176,DOWN,-0.223639592,0,
@hp,2017-11-09,174,0.392858108,0.189379595,2017-11-09 17:37,3130,15164,2813064,13,0.734027778,0.162616822,2.925233645,14.17196262,2629.031776,0.012149533,1.053047623,0.696769286,-0.206548532,-0.580104175,-0.191600796,-0.172901851,-0.386711239,-0.420575079,21.27,21.34,0.00329102,UP,0.33034303,0,
@hp,2017-11-08,248,0.338151976,0.159842315,2017-11-08 17:21,11475,40377,2381225,11,0.722916667,0.231775701,10.72429907,37.73551402,2225.443925,0.010280374,0.091974213,0.281059738,-0.610649193,-0.513201446,-0.186427139,-0.167465191,-0.430135219,-0.486968142,21.34,21.42,0.003748828,UP,0.390268843,0,
@hp,2017-11-07,215,0.414020496,0.132210326,2017-11-07 17:21,2613,11326,1977224,22,0.722916667,0.200934579,2.442056075,10.58504673,1847.872897,0.020560748,1.42482694,-0.107834623,-0.610649193,-0.543036447,-0.191921321,-0.173729436,-0.470759923,-0.121806293,21.47,21.38,-0.004191896,DOWN,-0.649149577,0,
@hp,2017-11-06,241,0.366882351,0.120407775,2017-11-06 17:44,4486,13463,1753527,22,0.738888889,0.225233645,4.192523364,12.58224299,1638.81028,0.020560748,0.596707384,-0.273944472,-0.029754492,-0.519530083,-0.190760116,-0.173268636,-0.493253987,-0.121806293,21.47,21.44,-0.001397299,DOWN,-0.283344688,0,
@ibm,2017-11-24,236,0.324646328,0.14854561,2017-11-24 17:47,6271,13422,1285873,13,0.74162037,0.581280788,15.44581281,33.0591133,3167.174877,0.032019704,-0.145292039,0.122069204,0.06958692,-0.175098158,-0.183295034,-0.168544146,-0.328809805,0.285219163,151.95,151.84,-0.000723922,DOWN,-0.195201639,0,
@ibm,2017-11-22,368,0.311839327,0.148486062,2017-11-22 17:36,17787,56773,1854873,15,0.733842593,0.906403941,43.81034483,139.8349754,4568.652709,0.036945813,-0.370284522,0.12123111,-0.213283543,0.1394186,-0.164478887,-0.143908469,-0.178017988,0.460195956,152,151.77,-0.001513158,DOWN,-0.298510349,0,
@ibm,2017-11-21,968,0.367950739,0.042762499,2017-11-21 18:05,80810,290851,6654111,22,0.753703704,2.384236453,199.0394089,716.3817734,16389.43596,0.054187192,0.615476741,-1.366728999,0.50904639,1.569040226,-0.061504762,-0.010885705,1.093837585,1.072614731,151.3,151.95,0.0042961,UP,0.461905202,0,
@ibm,2017-11-20,477,0.332622254,0.153567773,2017-11-20 17:55,22228,34803,3700888,13,0.747013889,1.174876847,54.74876847,85.72167488,9115.487685,0.032019704,-0.005171542,0.192751435,0.265744117,0.399133195,-0.157222678,-0.156393667,0.311198106,0.285219163,150.64,150.51,-0.000862985,DOWN,-0.213404497,0,
@ibm,2017-11-17,583,0.252942755,0.094732494,2017-11-17 17:30,29610,38617,3553195,25,0.729398148,1.435960591,72.93103448,95.11576355,8751.711823,0.061576355,-1.404975288,-0.635300001,-0.374923807,0.651699682,-0.145161129,-0.154226232,0.272057691,1.335079921,149.34,148.83,-0.003415026,DOWN,-0.547459541,0,
@ibm,2017-11-16,842,0.31953576,0.138845657,2017-11-16 16:53,22132,63415,5736899,40,0.703946759,2.073891626,54.51231527,156.1945813,14130.2931,0.098522167,-0.235074131,-0.014448549,-1.300566885,1.268819684,-0.157379533,-0.140133928,0.850765415,2.647405868,147.73,147.5,-0.001556894,DOWN,-0.304235326,0,
@ibm,2017-11-15,776,0.336203115,0.14503842,2017-11-15 17:05,30481,102526,9061562,64,0.712233796,1.911330049,75.07635468,252.5270936,22319.11823,0.157635468,0.057736765,0.072708784,-0.999175141,1.111561305,-0.14373799,-0.117907775,1.731840945,4.747127384,148,146.21,-0.012094595,DOWN,-1.683590601,0,
@ibm,2017-11-14,873,0.329868826,0.168212745,2017-11-14 18:26,54434,192187,8192859,39,0.768171296,2.150246305,134.0738916,473.3669951,20179.45567,0.096059113,-0.05354357,0.398865705,1.035219126,1.342683468,-0.104600862,-0.06695487,1.501624242,2.559917472,147.95,147.49,-0.003109158,DOWN,-0.507422332,0,
@ibm,2017-11-13,737,0.269780129,0.124953726,2017-11-13 16:47,38104,108406,7342441,31,0.699652778,1.815270936,93.85221675,267.0098522,18084.83005,0.07635468,-1.109177507,-0.209964471,-1.456734953,1.0186359,-0.131282668,-0.114566266,1.276253282,1.8600103,148.88,147.92,-0.006448146,DOWN,-0.944486409,0,
@ibm,2017-11-10,876,0.359802262,0.128572657,2017-11-10 17:21,34389,76109,4745671,29,0.723194444,2.157635468,84.70197044,187.4605911,11688.84483,0.071428571,0.472324888,-0.159031409,-0.600546676,1.349831576,-0.137352657,-0.132920132,0.588078119,1.685033507,150.65,149.14,-0.010023233,DOWN,-1.412455159,0,
@ibm,2017-11-09,541,0.285670409,0.117116424,2017-11-09 18:26,24076,45933,4434956,9,0.768541667,1.332512315,59.30049261,113.135468,10923.53695,0.022167488,-0.8300182,-0.32026715,1.048689148,0.551626168,-0.154203206,-0.150068667,0.505734921,-0.064734423,149.93,149.86,-0.000466885,DOWN,-0.161556116,0,
@ibm,2017-11-08,746,0.283593334,0.170670576,2017-11-08 17:57,68578,164477,6822925,58,0.748159722,1.837438424,168.91133,405.1157635,16805.23399,0.142857143,-0.866508101,0.433457362,0.307416997,1.040080224,-0.081490791,-0.082702018,1.138575318,4.222197005,151.6,150.28,-0.008707124,DOWN,-1.240180245,0,
