mean,,,0.323645403,0.141890176,,,,,,0.737502371,0.395407256,223.3080391,385.1025873,2622.90161,0.012131537,,,,,,,,,,,0.000519094,,
sd,,,0.074244721,0.083020674,,,,,,0.026027237,0.572662541,1212.731644,1834.847816,3350.783128,0.013444072,,,,,,,,,,,0.008147176,,
company,date,numTweets,avgSubj,avgPol,medianDate,sumRetweet,sumFavorite,sumFollowers,numVerified,medianTime,numTweets_over_followers,sumRetweets_over_followers,sumFavorites_over_sumFollowers,sumFollowers_over_followers,numVerified_over_followers,avjSubj_std,avgPol_std,medianTime_std,numTweets_over_followers_std,sumRetweets_over_followers_std,sumFavorites_over_sumFollowers_std,sumFollowers_over_followers_std,numVerified_over_followers_std,open,close,change,categorical,change_std
@google,2017-11-08,2420,0.357511045,0.190866551,2017-11-08 17:49,741334,1855603,17160497,81,0.742361111,0.125388601,38.41108808,96.14523316,889.1449223,0.004196891,0.456135358,0.589929867,0.186679075,-0.471514436,-0.152463203,-0.157483008,-0.517418353,-0.590196649,1050.05,1058.29,0.007847245,UP,0.899471359
@google,2017-11-07,2662,0.367301686,0.181640863,2017-11-07 18:03,889832,2736449,34626861,119,0.752083333,0.137927461,46.10528497,141.7849223,1794.137876,0.006165803,0.588005218,0.478804678,0.560219387,-0.449618713,-0.146118686,-0.13260918,-0.24733434,-0.443744596,1049.65,1052.39,0.002610394,UP,0.256690204
@google,2017-11-06,3190,0.421112982,0.176021184,2017-11-06 18:04,1322624,3717511,15641992,87,0.752777778,0.165284974,68.52974093,192.6171503,810.4659067,0.004507772,1.312788007,0.411114563,0.586900837,-0.401846228,-0.127627822,-0.104905396,-0.540899137,-0.567072641,1049.1,1042.68,-0.006119531,DOWN,-0.814837473
@intel,2017-11-12,159,0.217540862,0.089408283,2017-11-12 17:49,16500,68519,913879,3,0.742361111,0.033263598,3.451882845,14.33451883,191.1880753,0.000627615,-1.429118986,-0.632154507,0.186679075,-0.632385798,-0.18129003,-0.202070202,-0.725714987,-0.855687358,N/A,N/A,N/A,N/A,N/A
@intel,2017-11-11,224,0.284730081,0.102158427,2017-11-11 17:21,13316,61867,1100498,6,0.722916667,0.046861925,2.785774059,12.94288703,230.2297071,0.00125523,-0.52414934,-0.478576568,-0.560401549,-0.608640004,-0.181839293,-0.202828647,-0.714063493,-0.809003952,N/A,N/A,N/A,N/A,N/A
@intel,2017-11-10,330,0.316131441,0.15310685,2017-11-10 17:45,19854,73869,4077966,14,0.739583333,0.069037657,4.153556485,15.45376569,853.1309623,0.00292887,-0.101205331,0.135106997,0.079953271,-0.569916095,-0.180711441,-0.201460207,-0.528166276,-0.684514868,46.04,45.58,-0.009991312,DOWN,-1.290067259
@intel,2017-11-09,459,0.400975078,0.164504782,2017-11-09 18:05,33208,125272,11336102,45,0.753472222,0.096025105,6.947280335,26.20753138,2371.569456,0.009414226,1.041551161,0.272397283,0.613582288,-0.522789828,-0.178407779,-0.195599359,-0.075006989,-0.20211967,46.05,46.3,0.005428882,UP,0.602636773
@intel,2017-11-08,504,0.474238595,0.242112809,2017-11-08 18:14,61916,90765,10820240,36,0.759722222,0.105439331,12.95313808,18.98849372,2263.648536,0.007531381,2.028335351,1.207200912,0.853715346,-0.506350433,-0.17345544,-0.199533765,-0.10721466,-0.342169889,46.62,46.7,0.001716002,UP,0.146910793
@intel,2017-11-07,937,0.488971349,0.330806882,2017-11-07 18:45,178084,285854,9479257,69,0.78125,0.196025105,37.25606695,59.80209205,1983.108159,0.014435146,2.226770388,2.275538099,1.680840322,-0.348166917,-0.153415616,-0.177290178,-0.190938484,0.17134758,46.7,46.78,0.001713062,UP,0.146549979
@intel,2017-11-06,484,0.298151429,0.131109791,2017-11-06 18:01,29272,146553,5138084,30,0.750694444,0.10125523,6.123849372,30.65962343,1074.912971,0.006276151,-0.343377592,-0.129851814,0.506856485,-0.513656831,-0.179086767,-0.193172949,-0.461978165,-0.435536701,46.6,46.7,0.002145923,UP,0.199680122
@xerox,2017-11-12,15,0.279132997,0.02510101,2017-11-12 16:29,318,724,511258,1,0.686805556,0.076923077,1.630769231,3.712820513,2621.835897,0.005128205,-0.599536302,-1.406747993,-1.947836993,-0.556146345,-0.182791693,-0.207859073,-0.000318049,-0.520923444,N/A,N/A,N/A,N/A,N/A
@xerox,2017-11-11,21,0.258830653,0.085006528,2017-11-11 17:22,420,862,54216,0,0.723611111,0.107692308,2.153846154,4.420512821,278.0307692,0,-0.872987986,-0.685174494,-0.533720098,-0.502416218,-0.182360371,-0.207473378,-0.699797854,-0.902370764,N/A,N/A,N/A,N/A,N/A
@xerox,2017-11-10,72,0.272164352,0.106828704,2017-11-10 18:00,540,1323,3708280,2,0.75,0.369230769,2.769230769,6.784615385,19016.82051,0.01025641,-0.69339678,-0.422322182,0.480175034,-0.045710143,-0.181852935,-0.206184932,4.892563403,-0.139476125,29.2,29.17,-0.001027397,DOWN,-0.189819241
@xerox,2017-11-09,67,0.335526911,0.125075381,2017-11-09 18:41,482,559,577345,7,0.778472222,0.343589744,2.471794872,2.866666667,2960.74359,0.035897436,0.160031693,-0.202537444,1.574114519,-0.090485248,-0.182098196,-0.208320231,0.100824782,1.767760474,29.08,29.27,0.0065337,UP,0.738244306
@xerox,2017-11-08,64,0.274767203,0.186375473,2017-11-08 18:40,504,320,55167,0,0.777777778,0.328205128,2.584615385,1.641025641,282.9076923,0,-0.658339055,0.535833967,1.547433068,-0.117350312,-0.182005166,-0.208988211,-0.698342396,-0.902370764,28.59,29.37,0.027282267,UP,3.284963006
@xerox,2017-11-07,76,0.33938231,0.262171053,2017-11-07 19:25,860,587,56512,0,0.809027778,0.38974359,4.41025641,3.01025641,289.8051282,0,0.211959951,1.448806323,2.748098356,-0.009890058,-0.18049977,-0.208241974,-0.696283941,-0.902370764,29.14,28.59,-0.018874399,DOWN,-2.380394405
@xerox,2017-11-06,42,0.182494589,0.103409091,2017-11-06 17:38,398,598,195108,2,0.734722222,0.215384615,2.041025641,3.066666667,1000.553846,0.01025641,-1.901156223,-0.463512079,-0.106816885,-0.314360776,-0.182453401,-0.20821123,-0.484169731,-0.139476125,29.02,29.08,0.00206754,UP,0.190059228
@cisco,2017-11-12,112,0.239983058,0.134898209,2017-11-12 17:45,2032,3489,233753,0,0.739583333,0.178913738,3.24600639,5.573482428,373.4073482,0,-1.126845698,-0.084219589,0.079953271,-0.378047283,-0.181459793,-0.206845005,-0.671333887,-0.902370764,N/A,N/A,N/A,N/A,N/A
@cisco,2017-11-11,114,0.304128271,-0.014322501,2017-11-11 18:23,3622,5838,2978744,3,0.765972222,0.182108626,5.785942492,9.325878594,4758.376997,0.004792332,-0.26287568,-1.881611774,1.093848404,-0.372468277,-0.1793654,-0.204799932,0.637306356,-0.545906416,N/A,N/A,N/A,N/A,N/A
@cisco,2017-11-10,318,0.302676563,0.022111717,2017-11-10 17:51,5095,5580,4078743,17,0.74375,0.50798722,8.138977636,8.913738019,6515.563898,0.02715655,-0.282428693,-1.442754602,0.240041976,0.196590412,-0.177425123,-0.205024551,1.161717168,1.117593876,34.06,33.99,-0.002055197,DOWN,-0.315973311
@cisco,2017-11-09,295,0.338278255,0.204876489,2017-11-09 17:15,1423,4078,1407384,11,0.71875,0.471246006,2.273162939,6.514376997,2248.217252,0.017571885,0.197089466,0.758682267,-0.720490254,0.132431834,-0.182261984,-0.206332213,-0.111819937,0.40466518,34.29,34.05,-0.006999125,DOWN,-0.922800532
@cisco,2017-11-08,365,0.294350639,0.14133755,2017-11-08 17:45,3305,7341,1959983,19,0.739583333,0.583067093,5.279552716,11.72683706,3130.963259,0.030351438,-0.394570323,-0.006656487,0.079953271,0.32769707,-0.179782961,-0.2034914,0.151624748,1.355236775,34.31,34.5,0.005537744,UP,0.615998758
@cisco,2017-11-07,464,0.259819116,0.155195934,2017-11-07 17:47,4224,5594,1855143,22,0.740972222,0.741214058,6.747603834,8.936102236,2963.48722,0.03514377,-0.859674407,0.160270416,0.133316173,0.603857905,-0.178572429,-0.205012362,0.101643585,1.711701123,34.32,34.4,0.002331002,UP,0.222397144
@google,2017-11-18,1392,0.352000847,0.15294544,2017-11-18 18:07,620438,2209342,11914864,55,0.755405093,0.072124352,32.14704663,114.4736788,617.3504663,0.002849741,0.381918656,0.13316278,0.68784566,-0.564526018,-0.157628436,-0.147493926,-0.598532065,-0.690400686,N/A,N/A,N/A,N/A,N/A
@google,2017-11-17,2338,0.320166053,0.149665981,2017-11-17 17:56,542242,1984419,36394247,64,0.747604167,0.121139896,28.09544041,102.8196373,1885.71228,0.003316062,-0.046863265,0.093661062,0.388124029,-0.478933648,-0.160969329,-0.153845429,-0.220005086,-0.655714673,1049.8,1035.89,-0.013250143,DOWN,-1.690062403
@google,2017-11-16,3422,0.462268268,0.227268897,2017-11-16 17:25,1004648,2782590,57323472,134,0.726273148,0.177305699,52.05430052,144.1756477,2970.128083,0.006943005,1.867107366,1.028403137,-0.431441203,-0.380855287,-0.141213218,-0.131306225,0.103625469,-0.385934574,1038.75,1048.47,0.009357401,UP,1.084830714
@google,2017-11-15,2535,0.317869481,0.109107901,2017-11-15 18:15,224632,793045,17800991,99,0.760821759,0.13134715,11.63896373,41.09041451,922.3311399,0.005129534,-0.077795722,-0.394868818,0.895960976,-0.461109444,-0.174539088,-0.187488123,-0.507514335,-0.520824624,1035,1036.41,0.001362319,UP,0.103499081
@google,2017-11-14,2433,0.3150111,0.135795926,2017-11-14 17:41,634111,2807416,16674638,112,0.73724537,0.126062176,32.85549223,145.4619689,863.9708808,0.005803109,-0.116295176,-0.07340641,-0.00987428,-0.470338219,-0.157044263,-0.130605174,-0.524931236,-0.470722605,1037.72,1041.64,0.003777512,UP,0.399944535
@google,2017-11-13,2148,0.325831832,0.086303538,2017-11-13 17:43,1090579,2927869,20977216,83,0.738784722,0.111295337,56.50668394,151.703057,1086.902383,0.004300518,0.029448953,-0.669551753,0.049269603,-0.496124504,-0.137541851,-0.127203754,-0.458400072,-0.582488647,1040.8,1041.2,0.00038432,UP,-0.016542396
@intel,2017-11-18,358,0.289374898,0.103994164,2017-11-18 17:11,193111,1105662,1936309,5,0.716481481,0.074895397,40.39979079,231.3100418,405.0855649,0.001046025,-0.46158844,-0.456464762,-0.80764966,-0.559687138,-0.150823349,-0.083817603,-0.661879913,-0.824565087,N/A,N/A,N/A,N/A,N/A
@intel,2017-11-17,421,0.33495791,0.134256053,2017-11-17 17:49,153945,1052019,1930630,10,0.742685185,0.088075314,32.20606695,220.0876569,403.8974895,0.00209205,0.15236783,-0.091954481,0.199130418,-0.536671984,-0.157579769,-0.089933851,-0.66223448,-0.74675941,45.5,44.63,-0.019120879,DOWN,-2.410647791
@intel,2017-11-16,446,0.342871732,0.133792026,2017-11-16 17:15,143948,945268,8676720,12,0.719016204,0.093305439,30.11464435,197.7548117,1815.213389,0.00251046,0.258958874,-0.097543782,-0.710262365,-0.527538987,-0.159304324,-0.102105348,-0.241044613,-0.715637139,45.63,45.65,0.000438308,UP,-0.00991576
@intel,2017-11-15,610,0.278555845,0.131670245,2017-11-15 18:06,188118,1258555,8185081,25,0.75474537,0.127615063,39.35523013,263.2960251,1712.360042,0.005230126,-0.607309941,-0.123101042,0.662498282,-0.467626524,-0.151684678,-0.066385104,-0.271739929,-0.513342378,45.39,45.46,0.00154219,UP,0.1255768
@intel,2017-11-14,413,0.317886975,0.146377659,2017-11-14 17:54,140431,602175,2336647,11,0.745844907,0.086401674,29.37887029,125.9780335,488.8382845,0.002301255,-0.077560089,0.054052602,0.32053102,-0.539594543,-0.159911032,-0.141224003,-0.636884944,-0.731198274,45.7,45.86,0.003501094,UP,0.366016444
@intel,2017-11-13,339,0.413373729,0.267777363,2017-11-13 18:10,36275,144295,2048015,10,0.757037037,0.070920502,7.588912134,30.18723849,428.4550209,0.00209205,1.20854823,1.516335403,0.750547069,-0.566628216,-0.177878699,-0.193430401,-0.654905586,-0.74675941,45.26,45.75,0.010826337,UP,1.265130726
@xerox,2017-11-18,15,0.220611672,0.099646465,2017-11-18 15:49,97,146,9615,0,0.6590625,0.076923077,0.497435897,0.748717949,49.30769231,0,-1.387758331,-0.508833638,-3.013760955,-0.556146345,-0.183726222,-0.209474522,-0.768057442,-0.902370764,N/A,N/A,N/A,N/A,N/A
@xerox,2017-11-17,61,0.268359828,0.224098568,2017-11-17 16:28,292,102,43451,2,0.686412037,0.312820513,1.497435897,0.523076923,222.825641,0.01025641,-0.744639807,0.990215906,-1.962956482,-0.144215375,-0.182901637,-0.209597497,-0.716273145,-0.139476125,28.2,28.36,0.005673759,UP,0.632693471
@xerox,2017-11-16,81,0.451870112,0.377678905,2017-11-16 18:19,899,242,76243,0,0.763298611,0.415384615,4.61025641,1.241025641,390.9897436,0,1.727054901,2.840120646,0.991124818,0.034885047,-0.180334853,-0.209206212,-0.666086637,-0.902370764,28.3,28.26,-0.001413428,DOWN,-0.237201338
@xerox,2017-11-15,60,0.333449074,0.107984007,2017-11-15 16:59,235,360,215825,1,0.707685185,0.307692308,1.205128205,1.846153846,1106.794872,0.005128205,0.132045368,-0.408406338,-1.145614705,-0.153170396,-0.18314267,-0.208876415,-0.452463403,-0.520923444,27.93,28.17,0.008592911,UP,0.990995765
@xerox,2017-11-14,73,0.202983233,0.136450365,2017-11-14 16:42,180,242,274476,2,0.69630787,0.374358974,0.923076923,1.241025641,1407.569231,0.01025641,-1.625195276,-0.065523575,-1.582745807,-0.036755122,-0.183375245,-0.209206212,-0.362700996,-0.139476125,28.15,28.08,-0.002486679,DOWN,-0.368934211
@xerox,2017-11-13,30,0.345585017,0.248013468,2017-11-13 17:11,473,979,82166,5,0.716041667,0.153846154,2.425641026,5.020512821,421.3641026,0.025641026,0.29550403,1.278275485,-0.824547913,-0.421821029,-0.182136253,-0.207146375,-0.657021784,1.004865834,29.04,28.17,-0.029958678,DOWN,-3.740899903
@apple,2017-11-18,2607,0.399699391,0.146697897,2017-11-18 17:26,1028439,2170155,20281730,29,0.726782407,1.715131579,676.6046053,1427.733553,13343.24342,0.019078947,1.024368969,0.057909922,-0.411874806,2.304541034,0.373781428,0.568238388,3.199354121,0.516763837,N/A,N/A,N/A,N/A,N/A
@apple,2017-11-17,2728,0.357171268,0.088959456,2017-11-17 18:19,410595,1037153,14672469,101,0.763726852,1.794736842,270.1282895,682.3375,9652.940132,0.066447368,0.451558912,-0.637560714,1.007578379,2.443550062,0.038607264,0.161994314,2.098028506,4.0401325,171.04,170.15,-0.005203461,DOWN,-0.702397309
@apple,2017-11-16,2557,0.358317466,0.089284886,2017-11-16 17:34,408291,866191,15599546,64,0.732118056,1.682236842,268.6125,569.8625,10262.85921,0.042105263,0.466997013,-0.633640848,-0.206872325,2.247099287,0.037357367,0.100694952,2.280051352,2.229512493,171.18,171.1,-0.000467344,DOWN,-0.121077272
@apple,2017-11-15,4137,0.434610348,0.043181579,2017-11-15 17:26,8286839,12393491,21339523,71,0.726840278,2.721710526,5451.867763,8153.6125,14039.15987,0.046710526,1.494583644,-1.188964061,-0.409651352,4.062258496,4.311390527,4.233871521,3.407041823,2.572062224,169.97,169.08,-0.005236218,DOWN,-0.706417963
@apple,2017-11-14,5034,0.468177563,0.016061838,2017-11-14 17:50,14856364,22530685,10196381,74,0.743194444,3.311842105,9773.923684,14822.81908,6708.145395,0.048684211,1.946699481,-1.515626556,0.218696816,5.09276344,7.875291858,7.868617968,1.219190747,2.718869251,173.04,171.34,-0.009824318,DOWN,-1.269570118
@apple,2017-11-13,2719,0.358628856,0.085777491,2017-11-13 17:46,305248,749550,12309559,51,0.740428241,1.788815789,200.8210526,493.125,8098.394079,0.033552632,0.471191117,-0.675888096,0.112415703,2.433210548,-0.018542426,0.058872682,1.634093362,1.593348706,173.5,173.97,0.002708934,UP,0.268785165
@apple,2017-11-12,2793,0.35652101,0.109434659,2017-11-12 18:11,756809,1834381,10139671,38,0.758252315,1.8375,497.9006579,1206.829605,6670.836184,0.025,0.442800608,-0.390932949,0.797239608,2.518224333,0.226424881,0.447844781,1.208056272,0.95718492,N/A,N/A,N/A,N/A,N/A
@oracle,2017-11-18,152,0.320429981,-0.02440138,2017-11-18 19:18,13929,12306,209299,1,0.804618056,0.219336219,20.0995671,17.75757576,302.018759,0.001443001,-0.043308417,-2.00301381,2.578671143,-0.30746037,-0.167562604,-0.200204621,-0.692638933,-0.795037103,N/A,N/A,N/A,N/A,N/A
@oracle,2017-11-17,376,0.480831491,-0.233103432,2017-11-17 17:18,11856,8444,2530128,10,0.721018519,0.542568543,17.10822511,12.18470418,3650.978355,0.014430014,2.117134879,-4.51687021,-0.633330848,0.256977323,-0.170029219,-0.20324186,0.306816856,0.17096585,49,48.94,-0.00122449,DOWN,-0.214010756
@oracle,2017-11-16,220,0.345488571,0.167345492,2017-11-16 18:17,1574,2684,2564042,10,0.76193287,0.317460317,2.271284271,3.873015873,3699.916306,0.014430014,0.294205,0.306614185,0.938651298,-0.136113213,-0.182263534,-0.207771766,0.321421785,0.17096585,49.11,49.2,0.001832621,UP,0.161224824
@oracle,2017-11-15,236,0.288575082,0.163806589,2017-11-15 17:22,2762,3431,1564770,8,0.72400463,0.340548341,3.985569986,4.950937951,2257.965368,0.011544012,-0.472361134,0.263987413,-0.518600609,-0.095796235,-0.18084996,-0.207184294,-0.108910732,-0.043701473,48.88,48.82,-0.001227496,DOWN,-0.214379732
@oracle,2017-11-14,387,0.338266473,0.146751509,2017-11-14 17:33,15748,6632,2212768,10,0.731863426,0.558441558,22.72438672,9.56998557,3193.027417,0.014430014,0.196930779,0.058555696,-0.216655524,0.284695246,-0.165398218,-0.204666893,0.170147033,0.17096585,49.32,49.2,-0.00243309,DOWN,-0.362356658
@oracle,2017-11-13,231,0.335781759,0.190826048,2017-11-13 16:55,6490,10995,828298,8,0.705185185,0.333333333,9.365079365,15.86580087,1195.235209,0.011544012,0.163464227,0.589442001,-1.241667927,-0.10839529,-0.176414098,-0.201235647,-0.426069473,-0.043701473,49.1,49.4,0.00610998,UP,0.686236042
@oracle,2017-11-12,131,0.144725609,0.067227207,2017-11-12 16:28,32084,58946,1130109,2,0.686574074,0.189033189,46.2972583,85.05916306,1630.748918,0.002886003,-2.409865516,-0.899329843,-1.95673081,-0.360376403,-0.145960388,-0.163524965,-0.296095765,-0.687703441,N/A,N/A,N/A,N/A,N/A
@hp,2017-11-18,127,0.260265052,0.139466018,2017-11-18 17:48,3261,17603,1051083,5,0.741712963,0.118691589,3.047663551,16.45140187,982.3205607,0.004672897,-0.853668106,-0.029199445,0.161776387,-0.483208954,-0.181623343,-0.200916491,-0.48961123,-0.554790263,N/A,N/A,N/A,N/A,N/A
@hp,2017-11-17,214,0.40578389,0.25743091,2017-11-17 17:40,4319,29574,1169765,12,0.7365625,0.2,4.036448598,27.63925234,1093.238318,0.011214953,1.106320914,1.391710382,-0.03611104,-0.341225839,-0.180808006,-0.194819065,-0.45650919,-0.06817756,21.51,21.75,0.011157601,UP,1.305790751
@hp,2017-11-16,288,0.446024698,0.243771851,2017-11-16 18:14,6622,45587,3736873,13,0.759837963,0.269158879,6.188785047,42.6046729,3492.404673,0.012149533,1.648323189,1.227184398,0.858162254,-0.220458592,-0.179033222,-0.186662846,0.259492492,0.00133854,21.43,21.57,0.006532898,UP,0.738145827
@hp,2017-11-15,426,0.342126115,0.343848833,2017-11-15 18:04,38938,237253,3061210,20,0.753252315,0.398130841,36.39065421,221.7317757,2860.943925,0.018691589,0.248916185,2.432630912,0.605133162,0.004756004,-0.154129222,-0.089037799,0.0710408,0.487951242,21.31,21.36,0.002346316,UP,0.224276808
@hp,2017-11-14,197,0.373702443,0.208902028,2017-11-14 17:01,4483,15135,1241254,11,0.709513889,0.18411215,4.189719626,14.14485981,1160.050467,0.010280374,0.674216832,0.807170658,-1.07535355,-0.368969666,-0.180681621,-0.202173567,-0.436569926,-0.137693661,21.1,21.36,0.012322275,UP,1.448745035
@hp,2017-11-13,254,0.406871389,0.224472243,2017-11-13 17:52,11191,72188,2380535,11,0.74505787,0.237383178,10.4588785,67.46542056,2224.799065,0.010280374,1.120968402,0.994716895,0.290292042,-0.275946246,-0.175512168,-0.17311363,-0.118808807,-0.137693661,21.23,21.17,-0.002826189,DOWN,-0.410606421
@hp,2017-11-12,99,0.258377334,0.066087006,2017-11-12 19:06,2898,10113,373205,3,0.796516204,0.092523364,2.708411215,9.451401869,348.7897196,0.002803738,-0.879093727,-0.913063774,2.26738755,-0.528904669,-0.181903085,-0.204731522,-0.678680715,-0.693822463,N/A,N/A,N/A,N/A,N/A
@cisco,2017-11-19,154,0.283512444,0.182285248,2017-11-19 16:58,7933,8066,662701,1,0.706956019,0.24600639,12.67252396,12.88498403,1058.627796,0.001597444,-0.540549664,0.486566421,-1.173630228,-0.260888142,-0.17368683,-0.202860205,-0.466838275,-0.783549315,,,N/A,N/A,N/A
@cisco,2017-11-18,246,0.266493159,0.12688954,2017-11-18 18:10,37320,21060,578655,2,0.757604167,0.392971246,59.61661342,33.64217252,924.3690096,0.003194888,-0.769781909,-0.18068555,0.772336921,-0.004253831,-0.134977451,-0.191547447,-0.506906158,-0.664727865,N/A,N/A,N/A,N/A,N/A
@cisco,2017-11-17,299,0.351420813,0.179707744,2017-11-17 17:30,1623,3688,2477109,13,0.729641204,0.477635783,2.592651757,5.891373802,3957.043131,0.020766773,0.374106206,0.455519887,-0.302036167,0.143589848,-0.181998539,-0.206671752,0.398158123,0.642308079,35.9,35.9,0,DOWN,-0.063714538
@cisco,2017-11-16,367,0.35762754,0.181927066,2017-11-16 16:57,2756,5985,2446737,18,0.706921296,0.586261981,4.402555911,9.560702875,3908.525559,0.028753994,0.457704432,0.482252043,-1.1749643,0.333276077,-0.18050612,-0.204671952,0.383678651,1.236415326,36.04,35.88,-0.004439512,DOWN,-0.608628684
@cisco,2017-11-15,362,0.33900414,0.201432725,2017-11-15 17:30,2867,6509,3860212,21,0.729351852,0.57827476,4.579872204,10.39776358,6166.472843,0.033546326,0.206866385,0.717201461,-0.313153438,0.31932856,-0.180359907,-0.20421575,1.057535238,1.592879674,33.97,34.11,0.004121283,UP,0.442139675
@cisco,2017-11-14,322,0.326441489,0.175343867,2017-11-14 17:25,1315,2392,5578478,29,0.726354167,0.514376997,2.100638978,3.821086262,8911.306709,0.046325879,0.037660407,0.402956146,-0.428328367,0.207748425,-0.182404245,-0.207800068,1.876697136,2.543451269,33.86,34.04,0.005316007,UP,0.588782334
